date,claim_type,region,claim_count,avg_handle_time_min,weather_event,day_of_week,month,week_of_year
2023-08-15,weather_event,west,14,68.1,0,Tuesday,8,33
2023-08-16,auto_collision,west,61,49.9,0,Wednesday,8,33
2023-08-16,auto_liability,midwest,128,48.0,0,Wednesday,8,33
2023-08-16,property_damage,west,44,50.0,0,Wednesday,8,33
2023-08-16,weather_event,northeast,113,84.6,0,Wednesday,8,33
2023-08-17,auto_collision,midwest,125,44.2,0,Thursday,8,33
2023-08-17,auto_liability,northeast,55,58.5,0,Thursday,8,33
2023-08-17,property_damage,northeast,160,47.9,0,Thursday,8,33
2023-08-17,weather_event,northeast,26,62.5,0,Thursday,8,33
2023-08-18,auto_collision,south,234,47.9,0,Friday,8,33
2023-08-18,auto_liability,midwest,128,62.6,0,Friday,8,33
2023-08-18,property_damage,south,54,61.3,0,Friday,8,33
2023-08-18,weather_event,northeast,0,70.2,0,Friday,8,33
2023-08-19,auto_collision,south,77,49.2,0,Saturday,8,33
2023-08-19,auto_liability,west,44,66.2,0,Saturday,8,33
2023-08-19,property_damage,midwest,75,52.2,0,Saturday,8,33
2023-08-19,weather_event,midwest,39,80.3,0,Saturday,8,33
2023-08-20,auto_collision,west,48,48.7,0,Sunday,8,33
2023-08-20,auto_liability,midwest,13,61.7,0,Sunday,8,33
2023-08-20,property_damage,northeast,65,59.3,0,Sunday,8,33
2023-08-20,weather_event,west,35,70.1,0,Sunday,8,33
2023-08-21,auto_collision,south,240,42.3,0,Monday,8,34
2023-08-21,auto_liability,northeast,106,61.4,0,Monday,8,34
2023-08-21,property_damage,northeast,47,57.2,0,Monday,8,34
2023-08-21,weather_event,south,1,65.6,0,Monday,8,34
2023-08-22,auto_collision,northeast,133,48.9,0,Tuesday,8,34
2023-08-22,auto_liability,south,43,61.5,0,Tuesday,8,34
2023-08-22,property_damage,south,51,49.8,0,Tuesday,8,34
2023-08-22,weather_event,south,135,84.2,0,Tuesday,8,34
2023-08-23,auto_collision,south,121,46.0,0,Wednesday,8,34
2023-08-23,auto_liability,south,169,63.2,0,Wednesday,8,34
2023-08-23,property_damage,west,65,61.4,0,Wednesday,8,34
2023-08-23,weather_event,west,33,76.0,0,Wednesday,8,34
2023-08-24,auto_collision,midwest,239,43.6,0,Thursday,8,34
2023-08-24,auto_liability,west,74,68.1,0,Thursday,8,34
2023-08-24,property_damage,northeast,29,48.8,0,Thursday,8,34
2023-08-24,weather_event,northeast,0,98.7,0,Thursday,8,34
2023-08-25,auto_collision,northeast,122,48.5,0,Friday,8,34
2023-08-25,auto_liability,west,145,57.3,0,Friday,8,34
2023-08-25,property_damage,midwest,102,58.2,0,Friday,8,34
2023-08-25,weather_event,midwest,37,80.5,0,Friday,8,34
2023-08-26,auto_collision,west,165,41.5,0,Saturday,8,34
2023-08-26,auto_liability,south,38,60.9,0,Saturday,8,34
2023-08-26,property_damage,west,19,55.3,0,Saturday,8,34
2023-08-26,weather_event,midwest,9,75.5,0,Saturday,8,34
2023-08-27,auto_collision,south,57,35.2,0,Sunday,8,34
2023-08-27,auto_liability,west,23,65.4,0,Sunday,8,34
2023-08-27,property_damage,west,7,53.3,0,Sunday,8,34
2023-08-27,weather_event,northeast,82,80.6,0,Sunday,8,34
2023-08-28,auto_collision,west,146,46.7,0,Monday,8,35
2023-08-28,auto_liability,south,58,62.5,0,Monday,8,35
2023-08-28,property_damage,northeast,155,56.9,0,Monday,8,35
2023-08-28,weather_event,south,32,71.2,0,Monday,8,35
2023-08-29,auto_collision,northeast,15,40.6,0,Tuesday,8,35
2023-08-29,auto_liability,west,201,67.9,0,Tuesday,8,35
2023-08-29,property_damage,northeast,103,67.7,0,Tuesday,8,35
2023-08-29,weather_event,west,81,68.1,0,Tuesday,8,35
2023-08-30,auto_collision,west,166,43.8,0,Wednesday,8,35
2023-08-30,auto_liability,midwest,86,56.7,0,Wednesday,8,35
2023-08-30,property_damage,northeast,62,58.0,0,Wednesday,8,35
2023-08-30,weather_event,midwest,48,68.8,0,Wednesday,8,35
2023-08-31,auto_collision,west,95,45.4,0,Thursday,8,35
2023-08-31,auto_liability,northeast,192,47.9,0,Thursday,8,35
2023-08-31,property_damage,northeast,71,50.1,0,Thursday,8,35
2023-08-31,weather_event,west,39,62.9,0,Thursday,8,35
2023-09-01,auto_collision,northeast,133,47.2,0,Friday,9,35
2023-09-01,auto_liability,midwest,65,45.4,0,Friday,9,35
2023-09-01,property_damage,midwest,62,56.8,0,Friday,9,35
2023-09-01,weather_event,midwest,111,77.7,0,Friday,9,35
2023-09-02,auto_collision,west,90,41.9,0,Saturday,9,35
2023-09-02,auto_liability,northeast,24,66.2,0,Saturday,9,35
2023-09-02,property_damage,northeast,55,54.2,0,Saturday,9,35
2023-09-02,weather_event,midwest,63,78.5,0,Saturday,9,35
2023-09-03,auto_collision,northeast,77,42.1,0,Sunday,9,35
2023-09-03,auto_liability,midwest,52,59.5,0,Sunday,9,35
2023-09-03,property_damage,northeast,15,60.6,0,Sunday,9,35
2023-09-03,weather_event,south,10,81.8,0,Sunday,9,35
2023-09-04,auto_collision,midwest,154,46.6,0,Monday,9,36
2023-09-04,auto_liability,northeast,140,43.8,0,Monday,9,36
2023-09-04,property_damage,northeast,35,52.5,0,Monday,9,36
2023-09-04,weather_event,midwest,35,87.9,0,Monday,9,36
2023-09-05,auto_collision,south,102,42.4,0,Tuesday,9,36
2023-09-05,auto_liability,west,122,61.9,0,Tuesday,9,36
2023-09-05,property_damage,west,46,62.3,0,Tuesday,9,36
2023-09-05,weather_event,south,45,81.3,0,Tuesday,9,36
2023-09-06,auto_collision,south,153,46.2,0,Wednesday,9,36
2023-09-06,auto_liability,west,97,68.2,0,Wednesday,9,36
2023-09-06,property_damage,west,71,61.4,0,Wednesday,9,36
2023-09-06,weather_event,northeast,27,66.7,0,Wednesday,9,36
2023-09-07,auto_collision,south,130,39.5,0,Thursday,9,36
2023-09-07,auto_liability,west,65,66.7,0,Thursday,9,36
2023-09-07,property_damage,northeast,75,62.1,0,Thursday,9,36
2023-09-07,weather_event,northeast,65,79.7,0,Thursday,9,36
2023-09-08,auto_collision,west,211,47.1,0,Friday,9,36
2023-09-08,auto_liability,northeast,52,56.2,0,Friday,9,36
2023-09-08,property_damage,west,77,51.3,0,Friday,9,36
2023-09-08,weather_event,northeast,15,72.7,0,Friday,9,36
2023-09-09,auto_collision,midwest,96,47.6,0,Saturday,9,36
2023-09-09,auto_liability,midwest,104,48.1,0,Saturday,9,36
2023-09-09,property_damage,northeast,0,46.4,0,Saturday,9,36
2023-09-09,weather_event,midwest,25,68.8,0,Saturday,9,36
2023-09-10,auto_collision,northeast,83,35.2,0,Sunday,9,36
2023-09-10,auto_liability,south,43,61.8,0,Sunday,9,36
2023-09-10,property_damage,west,51,61.5,0,Sunday,9,36
2023-09-10,weather_event,midwest,6,53.9,0,Sunday,9,36
2023-09-11,auto_collision,west,131,33.9,0,Monday,9,37
2023-09-11,auto_liability,northeast,158,52.6,0,Monday,9,37
2023-09-11,property_damage,west,41,51.3,0,Monday,9,37
2023-09-11,weather_event,northeast,69,67.9,0,Monday,9,37
2023-09-12,auto_collision,west,88,40.1,0,Tuesday,9,37
2023-09-12,auto_liability,northeast,38,54.4,0,Tuesday,9,37
2023-09-12,property_damage,south,128,58.1,0,Tuesday,9,37
2023-09-12,weather_event,midwest,58,88.9,0,Tuesday,9,37
2023-09-13,auto_collision,midwest,149,42.1,0,Wednesday,9,37
2023-09-13,auto_liability,northeast,9,59.4,0,Wednesday,9,37
2023-09-13,property_damage,northeast,159,49.1,0,Wednesday,9,37
2023-09-13,weather_event,west,15,63.1,0,Wednesday,9,37
2023-09-14,auto_collision,midwest,182,48.6,0,Thursday,9,37
2023-09-14,auto_liability,west,81,63.5,0,Thursday,9,37
2023-09-14,property_damage,midwest,87,54.1,0,Thursday,9,37
2023-09-14,weather_event,midwest,0,77.3,0,Thursday,9,37
2023-09-15,auto_collision,midwest,143,43.2,0,Friday,9,37
2023-09-15,auto_liability,south,132,56.9,0,Friday,9,37
2023-09-15,property_damage,midwest,31,58.3,0,Friday,9,37
2023-09-15,weather_event,south,38,78.3,0,Friday,9,37
2023-09-16,auto_collision,midwest,120,38.4,0,Saturday,9,37
2023-09-16,auto_liability,midwest,52,75.8,0,Saturday,9,37
2023-09-16,property_damage,northeast,38,43.3,0,Saturday,9,37
2023-09-16,weather_event,northeast,43,65.7,0,Saturday,9,37
2023-09-17,auto_collision,midwest,32,47.2,0,Sunday,9,37
2023-09-17,auto_liability,west,79,54.8,0,Sunday,9,37
2023-09-17,property_damage,northeast,14,45.7,0,Sunday,9,37
2023-09-17,weather_event,west,44,73.3,0,Sunday,9,37
2023-09-18,auto_collision,midwest,48,49.4,0,Monday,9,38
2023-09-18,auto_liability,midwest,196,59.5,0,Monday,9,38
2023-09-18,property_damage,midwest,67,53.3,0,Monday,9,38
2023-09-18,weather_event,northeast,56,75.8,0,Monday,9,38
2023-09-19,auto_collision,midwest,240,50.5,0,Tuesday,9,38
2023-09-19,auto_liability,west,43,51.8,0,Tuesday,9,38
2023-09-19,property_damage,south,18,59.1,0,Tuesday,9,38
2023-09-19,weather_event,northeast,52,72.8,0,Tuesday,9,38
2023-09-20,auto_collision,northeast,132,45.5,0,Wednesday,9,38
2023-09-20,auto_liability,northeast,155,66.5,0,Wednesday,9,38
2023-09-20,property_damage,midwest,16,53.0,0,Wednesday,9,38
2023-09-20,weather_event,west,31,78.9,0,Wednesday,9,38
2023-09-21,auto_collision,west,120,49.3,0,Thursday,9,38
2023-09-21,auto_liability,west,74,56.1,0,Thursday,9,38
2023-09-21,property_damage,west,123,65.7,0,Thursday,9,38
2023-09-21,weather_event,south,30,74.7,0,Thursday,9,38
2023-09-22,auto_collision,west,72,42.7,0,Friday,9,38
2023-09-22,auto_liability,northeast,85,62.6,0,Friday,9,38
2023-09-22,property_damage,midwest,123,49.9,0,Friday,9,38
2023-09-22,weather_event,midwest,27,65.9,0,Friday,9,38
2023-09-23,auto_collision,west,89,44.5,0,Saturday,9,38
2023-09-23,auto_liability,south,43,66.3,0,Saturday,9,38
2023-09-23,property_damage,midwest,41,59.0,0,Saturday,9,38
2023-09-23,weather_event,west,46,76.9,0,Saturday,9,38
2023-09-24,auto_collision,west,115,43.0,1,Sunday,9,38
2023-09-24,auto_liability,midwest,221,56.9,1,Sunday,9,38
2023-09-24,property_damage,west,51,45.5,1,Sunday,9,38
2023-09-24,weather_event,south,20,72.1,1,Sunday,9,38
2023-09-25,auto_collision,midwest,184,52.8,0,Monday,9,39
2023-09-25,auto_liability,west,54,61.8,0,Monday,9,39
2023-09-25,property_damage,midwest,110,64.2,0,Monday,9,39
2023-09-25,weather_event,south,17,67.7,0,Monday,9,39
2023-09-26,auto_collision,midwest,84,46.9,0,Tuesday,9,39
2023-09-26,auto_liability,midwest,161,52.7,0,Tuesday,9,39
2023-09-26,property_damage,northeast,35,51.9,0,Tuesday,9,39
2023-09-26,weather_event,south,45,75.6,0,Tuesday,9,39
2023-09-27,auto_collision,midwest,202,38.5,0,Wednesday,9,39
2023-09-27,auto_liability,west,61,59.1,0,Wednesday,9,39
2023-09-27,property_damage,northeast,29,55.2,0,Wednesday,9,39
2023-09-27,weather_event,south,27,80.7,0,Wednesday,9,39
2023-09-28,auto_collision,midwest,121,44.0,0,Thursday,9,39
2023-09-28,auto_liability,northeast,67,54.6,0,Thursday,9,39
2023-09-28,property_damage,northeast,68,59.0,0,Thursday,9,39
2023-09-28,weather_event,northeast,36,74.1,0,Thursday,9,39
2023-09-29,auto_collision,northeast,285,44.7,1,Friday,9,39
2023-09-29,auto_liability,northeast,239,64.0,1,Friday,9,39
2023-09-29,property_damage,south,296,54.6,1,Friday,9,39
2023-09-29,weather_event,northeast,68,74.6,1,Friday,9,39
2023-09-30,auto_collision,northeast,74,45.4,0,Saturday,9,39
2023-09-30,auto_liability,south,50,54.5,0,Saturday,9,39
2023-09-30,property_damage,midwest,41,53.8,0,Saturday,9,39
2023-09-30,weather_event,west,30,82.4,0,Saturday,9,39
2023-10-01,auto_collision,midwest,69,34.8,0,Sunday,10,39
2023-10-01,auto_liability,south,44,62.4,0,Sunday,10,39
2023-10-01,property_damage,south,6,64.5,0,Sunday,10,39
2023-10-01,weather_event,midwest,21,69.4,0,Sunday,10,39
2023-10-02,auto_collision,west,109,45.3,0,Monday,10,40
2023-10-02,auto_liability,northeast,105,55.2,0,Monday,10,40
2023-10-02,property_damage,northeast,123,47.6,0,Monday,10,40
2023-10-02,weather_event,west,35,68.1,0,Monday,10,40
2023-10-03,auto_collision,northeast,71,42.1,0,Tuesday,10,40
2023-10-03,auto_liability,west,78,53.7,0,Tuesday,10,40
2023-10-03,property_damage,northeast,85,56.9,0,Tuesday,10,40
2023-10-03,weather_event,northeast,112,65.5,0,Tuesday,10,40
2023-10-04,auto_collision,south,185,31.5,0,Wednesday,10,40
2023-10-04,auto_liability,northeast,22,59.0,0,Wednesday,10,40
2023-10-04,property_damage,south,74,47.8,0,Wednesday,10,40
2023-10-04,weather_event,west,25,74.4,0,Wednesday,10,40
2023-10-05,auto_collision,northeast,83,46.7,0,Thursday,10,40
2023-10-05,auto_liability,northeast,84,61.7,0,Thursday,10,40
2023-10-05,property_damage,midwest,68,50.6,0,Thursday,10,40
2023-10-05,weather_event,midwest,43,76.1,0,Thursday,10,40
2023-10-06,auto_collision,northeast,182,48.2,0,Friday,10,40
2023-10-06,auto_liability,northeast,1,60.8,0,Friday,10,40
2023-10-06,property_damage,midwest,110,55.6,0,Friday,10,40
2023-10-06,weather_event,west,20,70.4,0,Friday,10,40
2023-10-07,auto_collision,midwest,78,47.0,0,Saturday,10,40
2023-10-07,auto_liability,midwest,19,68.3,0,Saturday,10,40
2023-10-07,property_damage,south,40,57.8,0,Saturday,10,40
2023-10-07,weather_event,west,76,74.0,0,Saturday,10,40
2023-10-08,auto_collision,northeast,52,56.0,0,Sunday,10,40
2023-10-08,auto_liability,south,38,57.2,0,Sunday,10,40
2023-10-08,property_damage,northeast,10,58.3,0,Sunday,10,40
2023-10-08,weather_event,south,19,63.8,0,Sunday,10,40
2023-10-09,auto_collision,south,128,44.6,0,Monday,10,41
2023-10-09,auto_liability,midwest,13,61.3,0,Monday,10,41
2023-10-09,property_damage,midwest,99,56.8,0,Monday,10,41
2023-10-09,weather_event,south,91,84.5,0,Monday,10,41
2023-10-10,auto_collision,midwest,68,46.3,0,Tuesday,10,41
2023-10-10,auto_liability,west,127,52.7,0,Tuesday,10,41
2023-10-10,property_damage,northeast,92,57.8,0,Tuesday,10,41
2023-10-10,weather_event,west,22,67.4,0,Tuesday,10,41
2023-10-11,auto_collision,south,129,45.0,0,Wednesday,10,41
2023-10-11,auto_liability,northeast,106,53.2,0,Wednesday,10,41
2023-10-11,property_damage,south,62,56.3,0,Wednesday,10,41
2023-10-11,weather_event,northeast,11,60.5,0,Wednesday,10,41
2023-10-12,auto_collision,midwest,67,43.6,0,Thursday,10,41
2023-10-12,auto_liability,south,63,54.9,0,Thursday,10,41
2023-10-12,property_damage,northeast,135,62.8,0,Thursday,10,41
2023-10-12,weather_event,northeast,36,92.5,0,Thursday,10,41
2023-10-13,auto_collision,south,94,45.5,0,Friday,10,41
2023-10-13,auto_liability,west,142,64.5,0,Friday,10,41
2023-10-13,property_damage,west,78,56.2,0,Friday,10,41
2023-10-13,weather_event,midwest,22,76.6,0,Friday,10,41
2023-10-14,auto_collision,northeast,118,42.3,0,Saturday,10,41
2023-10-14,auto_liability,south,51,55.4,0,Saturday,10,41
2023-10-14,property_damage,south,9,62.7,0,Saturday,10,41
2023-10-14,weather_event,south,49,73.0,0,Saturday,10,41
2023-10-15,auto_collision,west,68,43.4,0,Sunday,10,41
2023-10-15,auto_liability,northeast,55,58.3,0,Sunday,10,41
2023-10-15,property_damage,south,11,52.6,0,Sunday,10,41
2023-10-15,weather_event,midwest,11,83.7,0,Sunday,10,41
2023-10-16,auto_collision,northeast,54,45.3,0,Monday,10,42
2023-10-16,auto_liability,northeast,155,52.2,0,Monday,10,42
2023-10-16,property_damage,west,89,48.2,0,Monday,10,42
2023-10-16,weather_event,northeast,8,74.3,0,Monday,10,42
2023-10-17,auto_collision,midwest,149,45.8,0,Tuesday,10,42
2023-10-17,auto_liability,midwest,81,58.6,0,Tuesday,10,42
2023-10-17,property_damage,northeast,18,60.9,0,Tuesday,10,42
2023-10-17,weather_event,west,48,63.1,0,Tuesday,10,42
2023-10-18,auto_collision,midwest,90,46.8,0,Wednesday,10,42
2023-10-18,auto_liability,south,98,55.2,0,Wednesday,10,42
2023-10-18,property_damage,midwest,40,59.6,0,Wednesday,10,42
2023-10-18,weather_event,west,67,78.4,0,Wednesday,10,42
2023-10-19,auto_collision,south,38,51.4,0,Thursday,10,42
2023-10-19,auto_liability,west,14,65.1,0,Thursday,10,42
2023-10-19,property_damage,south,203,62.3,0,Thursday,10,42
2023-10-19,weather_event,west,29,77.5,0,Thursday,10,42
2023-10-20,auto_collision,west,84,45.5,0,Friday,10,42
2023-10-20,auto_liability,northeast,202,56.7,0,Friday,10,42
2023-10-20,property_damage,northeast,28,63.6,0,Friday,10,42
2023-10-20,weather_event,west,9,64.3,0,Friday,10,42
2023-10-21,auto_collision,midwest,46,48.8,0,Saturday,10,42
2023-10-21,auto_liability,northeast,124,61.6,0,Saturday,10,42
2023-10-21,property_damage,northeast,42,54.5,0,Saturday,10,42
2023-10-21,weather_event,west,0,80.1,0,Saturday,10,42
2023-10-22,auto_collision,midwest,56,41.0,0,Sunday,10,42
2023-10-22,auto_liability,west,66,58.3,0,Sunday,10,42
2023-10-22,property_damage,south,16,53.8,0,Sunday,10,42
2023-10-22,weather_event,west,13,70.2,0,Sunday,10,42
2023-10-23,auto_collision,northeast,164,44.0,0,Monday,10,43
2023-10-23,auto_liability,northeast,86,71.5,0,Monday,10,43
2023-10-23,property_damage,south,49,58.5,0,Monday,10,43
2023-10-23,weather_event,west,5,76.1,0,Monday,10,43
2023-10-24,auto_collision,midwest,117,49.0,0,Tuesday,10,43
2023-10-24,auto_liability,northeast,32,46.6,0,Tuesday,10,43
2023-10-24,property_damage,south,157,61.4,0,Tuesday,10,43
2023-10-24,weather_event,west,7,84.2,0,Tuesday,10,43
2023-10-25,auto_collision,west,155,47.3,0,Wednesday,10,43
2023-10-25,auto_liability,west,44,62.9,0,Wednesday,10,43
2023-10-25,property_damage,northeast,59,49.5,0,Wednesday,10,43
2023-10-25,weather_event,south,2,89.0,0,Wednesday,10,43
2023-10-26,auto_collision,midwest,149,44.8,0,Thursday,10,43
2023-10-26,auto_liability,midwest,80,46.6,0,Thursday,10,43
2023-10-26,property_damage,south,20,49.5,0,Thursday,10,43
2023-10-26,weather_event,northeast,9,73.9,0,Thursday,10,43
2023-10-27,auto_collision,south,76,48.4,0,Friday,10,43
2023-10-27,auto_liability,northeast,76,62.4,0,Friday,10,43
2023-10-27,property_damage,west,79,59.3,0,Friday,10,43
2023-10-27,weather_event,west,59,66.5,0,Friday,10,43
2023-10-28,auto_collision,northeast,53,48.5,0,Saturday,10,43
2023-10-28,auto_liability,northeast,37,58.1,0,Saturday,10,43
2023-10-28,property_damage,northeast,78,49.7,0,Saturday,10,43
2023-10-28,weather_event,west,12,74.5,0,Saturday,10,43
2023-10-29,auto_collision,midwest,150,42.1,1,Sunday,10,43
2023-10-29,auto_liability,west,120,60.6,1,Sunday,10,43
2023-10-29,property_damage,west,24,58.8,1,Sunday,10,43
2023-10-29,weather_event,south,35,57.4,1,Sunday,10,43
2023-10-30,auto_collision,west,64,47.8,0,Monday,10,44
2023-10-30,auto_liability,midwest,147,51.4,0,Monday,10,44
2023-10-30,property_damage,midwest,73,62.1,0,Monday,10,44
2023-10-30,weather_event,midwest,19,76.9,0,Monday,10,44
2023-10-31,auto_collision,south,162,39.9,0,Tuesday,10,44
2023-10-31,auto_liability,south,82,69.8,0,Tuesday,10,44
2023-10-31,property_damage,midwest,46,53.6,0,Tuesday,10,44
2023-10-31,weather_event,northeast,8,76.9,0,Tuesday,10,44
2023-11-01,auto_collision,west,113,37.9,0,Wednesday,11,44
2023-11-01,auto_liability,northeast,94,52.6,0,Wednesday,11,44
2023-11-01,property_damage,west,22,53.9,0,Wednesday,11,44
2023-11-01,weather_event,midwest,47,76.4,0,Wednesday,11,44
2023-11-02,auto_collision,south,149,43.7,0,Thursday,11,44
2023-11-02,auto_liability,west,21,52.7,0,Thursday,11,44
2023-11-02,property_damage,south,65,49.2,0,Thursday,11,44
2023-11-02,weather_event,south,24,73.4,0,Thursday,11,44
2023-11-03,auto_collision,south,132,45.7,0,Friday,11,44
2023-11-03,auto_liability,northeast,100,50.1,0,Friday,11,44
2023-11-03,property_damage,northeast,26,56.6,0,Friday,11,44
2023-11-03,weather_event,northeast,14,73.2,0,Friday,11,44
2023-11-04,auto_collision,northeast,56,47.3,0,Saturday,11,44
2023-11-04,auto_liability,south,19,56.5,0,Saturday,11,44
2023-11-04,property_damage,west,102,59.3,0,Saturday,11,44
2023-11-04,weather_event,west,18,73.8,0,Saturday,11,44
2023-11-05,auto_collision,west,93,44.6,0,Sunday,11,44
2023-11-05,auto_liability,midwest,12,68.1,0,Sunday,11,44
2023-11-05,property_damage,northeast,5,55.2,0,Sunday,11,44
2023-11-05,weather_event,midwest,12,65.2,0,Sunday,11,44
2023-11-06,auto_collision,west,157,48.2,0,Monday,11,45
2023-11-06,auto_liability,south,73,54.1,0,Monday,11,45
2023-11-06,property_damage,south,65,50.8,0,Monday,11,45
2023-11-06,weather_event,midwest,14,66.3,0,Monday,11,45
2023-11-07,auto_collision,midwest,98,37.8,0,Tuesday,11,45
2023-11-07,auto_liability,midwest,112,68.8,0,Tuesday,11,45
2023-11-07,property_damage,midwest,82,54.8,0,Tuesday,11,45
2023-11-07,weather_event,west,16,74.5,0,Tuesday,11,45
2023-11-08,auto_collision,west,95,40.2,0,Wednesday,11,45
2023-11-08,auto_liability,south,80,57.5,0,Wednesday,11,45
2023-11-08,property_damage,south,94,54.5,0,Wednesday,11,45
2023-11-08,weather_event,west,18,71.8,0,Wednesday,11,45
2023-11-09,auto_collision,midwest,30,47.3,0,Thursday,11,45
2023-11-09,auto_liability,midwest,173,58.1,0,Thursday,11,45
2023-11-09,property_damage,northeast,2,53.6,0,Thursday,11,45
2023-11-09,weather_event,south,28,64.0,0,Thursday,11,45
2023-11-10,auto_collision,midwest,330,46.3,1,Friday,11,45
2023-11-10,auto_liability,northeast,202,49.3,1,Friday,11,45
2023-11-10,property_damage,south,87,61.3,1,Friday,11,45
2023-11-10,weather_event,midwest,139,69.0,1,Friday,11,45
2023-11-11,auto_collision,west,64,44.9,0,Saturday,11,45
2023-11-11,auto_liability,northeast,77,56.5,0,Saturday,11,45
2023-11-11,property_damage,west,61,51.1,0,Saturday,11,45
2023-11-11,weather_event,midwest,0,82.8,0,Saturday,11,45
2023-11-12,auto_collision,south,76,47.5,0,Sunday,11,45
2023-11-12,auto_liability,west,17,66.2,0,Sunday,11,45
2023-11-12,property_damage,northeast,14,43.1,0,Sunday,11,45
2023-11-12,weather_event,northeast,14,63.3,0,Sunday,11,45
2023-11-13,auto_collision,south,75,46.7,0,Monday,11,46
2023-11-13,auto_liability,south,64,66.7,0,Monday,11,46
2023-11-13,property_damage,northeast,127,57.6,0,Monday,11,46
2023-11-13,weather_event,west,5,83.6,0,Monday,11,46
2023-11-14,auto_collision,northeast,82,44.5,0,Tuesday,11,46
2023-11-14,auto_liability,midwest,44,53.5,0,Tuesday,11,46
2023-11-14,property_damage,south,66,55.5,0,Tuesday,11,46
2023-11-14,weather_event,south,50,74.6,0,Tuesday,11,46
2023-11-15,auto_collision,west,20,44.4,0,Wednesday,11,46
2023-11-15,auto_liability,midwest,111,64.3,0,Wednesday,11,46
2023-11-15,property_damage,midwest,55,51.7,0,Wednesday,11,46
2023-11-15,weather_event,south,74,67.6,0,Wednesday,11,46
2023-11-16,auto_collision,south,73,47.3,0,Thursday,11,46
2023-11-16,auto_liability,northeast,86,59.0,0,Thursday,11,46
2023-11-16,property_damage,south,81,60.5,0,Thursday,11,46
2023-11-16,weather_event,northeast,15,68.2,0,Thursday,11,46
2023-11-17,auto_collision,west,243,44.0,0,Friday,11,46
2023-11-17,auto_liability,west,6,59.8,0,Friday,11,46
2023-11-17,property_damage,midwest,42,53.6,0,Friday,11,46
2023-11-17,weather_event,south,6,65.9,0,Friday,11,46
2023-11-18,auto_collision,south,20,38.0,0,Saturday,11,46
2023-11-18,auto_liability,midwest,128,62.8,0,Saturday,11,46
2023-11-18,property_damage,west,19,54.8,0,Saturday,11,46
2023-11-18,weather_event,west,17,61.0,0,Saturday,11,46
2023-11-19,auto_collision,northeast,62,41.3,0,Sunday,11,46
2023-11-19,auto_liability,midwest,37,54.4,0,Sunday,11,46
2023-11-19,property_damage,midwest,25,66.0,0,Sunday,11,46
2023-11-19,weather_event,midwest,7,77.2,0,Sunday,11,46
2023-11-20,auto_collision,west,162,32.5,0,Monday,11,47
2023-11-20,auto_liability,west,86,60.6,0,Monday,11,47
2023-11-20,property_damage,south,37,57.0,0,Monday,11,47
2023-11-20,weather_event,west,11,65.6,0,Monday,11,47
2023-11-21,auto_collision,south,84,43.5,0,Tuesday,11,47
2023-11-21,auto_liability,south,87,63.9,0,Tuesday,11,47
2023-11-21,property_damage,midwest,8,48.8,0,Tuesday,11,47
2023-11-21,weather_event,south,55,81.4,0,Tuesday,11,47
2023-11-22,auto_collision,west,97,51.4,0,Wednesday,11,47
2023-11-22,auto_liability,south,58,66.5,0,Wednesday,11,47
2023-11-22,property_damage,south,46,64.7,0,Wednesday,11,47
2023-11-22,weather_event,west,45,71.3,0,Wednesday,11,47
2023-11-23,auto_collision,midwest,169,42.0,0,Thursday,11,47
2023-11-23,auto_liability,west,49,70.1,0,Thursday,11,47
2023-11-23,property_damage,midwest,31,55.6,0,Thursday,11,47
2023-11-23,weather_event,northeast,31,72.9,0,Thursday,11,47
2023-11-24,auto_collision,west,54,37.9,0,Friday,11,47
2023-11-24,auto_liability,south,21,58.3,0,Friday,11,47
2023-11-24,property_damage,midwest,182,52.9,0,Friday,11,47
2023-11-24,weather_event,west,25,78.0,0,Friday,11,47
2023-11-25,auto_collision,northeast,22,46.3,0,Saturday,11,47
2023-11-25,auto_liability,midwest,9,59.0,0,Saturday,11,47
2023-11-25,property_damage,west,21,59.0,0,Saturday,11,47
2023-11-25,weather_event,west,15,68.5,0,Saturday,11,47
2023-11-26,auto_collision,south,11,40.4,0,Sunday,11,47
2023-11-26,auto_liability,northeast,53,60.5,0,Sunday,11,47
2023-11-26,property_damage,west,50,55.1,0,Sunday,11,47
2023-11-26,weather_event,south,12,73.7,0,Sunday,11,47
2023-11-27,auto_collision,south,131,48.5,0,Monday,11,48
2023-11-27,auto_liability,midwest,89,50.9,0,Monday,11,48
2023-11-27,property_damage,south,30,54.1,0,Monday,11,48
2023-11-27,weather_event,northeast,13,76.7,0,Monday,11,48
2023-11-28,auto_collision,midwest,89,41.3,0,Tuesday,11,48
2023-11-28,auto_liability,west,113,52.5,0,Tuesday,11,48
2023-11-28,property_damage,midwest,21,39.3,0,Tuesday,11,48
2023-11-28,weather_event,west,0,73.6,0,Tuesday,11,48
2023-11-29,auto_collision,west,116,45.0,0,Wednesday,11,48
2023-11-29,auto_liability,south,92,53.9,0,Wednesday,11,48
2023-11-29,property_damage,midwest,36,63.0,0,Wednesday,11,48
2023-11-29,weather_event,west,6,75.9,0,Wednesday,11,48
2023-11-30,auto_collision,midwest,32,54.5,0,Thursday,11,48
2023-11-30,auto_liability,midwest,74,63.3,0,Thursday,11,48
2023-11-30,property_damage,northeast,125,50.2,0,Thursday,11,48
